sim,storage,transport_cost,coating_cost,decoating_time,max_uses,peelcoating_price,A,B,C,D,E,winner
1099,5.649600679445612,71.34938517736272,8.742535824078463,7.822919306514651,120,2.4335726801229605,1029.3549046370285,1114.2820589749826,3119.3549046370285,1438.865429055236,725.782451409843,E
1100,2.4372277941123164,48.935687722134624,11.676116804981778,5.671998257267781,120,2.1413406461317908,819.4474181715797,964.9838117755805,2909.44741817158,1295.7275864159892,557.3032705481322,E
1101,7.757481569793429,68.12885194483295,10.864227218292672,10.728905066528569,120,3.45576757071958,1076.4763722194343,1185.3760427198133,3166.476372219435,1425.7215310615816,701.8754694577073,E
1102,2.5233882410648016,66.26637002272304,9.564691046896494,10.009570443149993,120,2.9012613928543582,1037.0768852488272,1126.6989744628806,3127.0768852488272,1406.4511911834397,687.2934847299225,E
1103,8.634194557052542,52.16763834137454,13.260107866085093,9.400935402072836,120,2.763637490363898,919.0113734368626,1090.0523912102021,3009.0113734368624,1325.7840390555766,582.2691072349637,E
1104,5.421522763810539,81.92464167858417,8.636070719853642,10.401947720348389,120,1.7023064850394354,1132.3566664547857,1240.2104893492651,3222.3566664547857,1511.089219464041,805.0701472882652,E
1105,4.379286794687595,107.7554614013329,7.537380458223241,9.450026775552246,120,2.9552042539117083,1340.8044886839662,1411.5933136384426,3430.804488683966,1684.028927487645,998.6791581812491,E
1106,5.417500933928789,103.40383910137483,8.023908623413165,7.417926838661679,120,4.708507018489122,1317.8546545133318,1354.97717235754,3407.8546545133318,1656.3090793230406,966.163656651006,E
1107,4.841647031210726,104.19004250160717,6.596803345489078,10.7362994331633,120,2.398125058764908,1321.3284916144944,1380.2393023720797,3411.328491614494,1655.8663419708769,971.9926992735236,E
1108,6.104536008041001,84.98522907624805,13.104031710803914,2.404854252429839,120,2.3308419366154522,1042.5224679029511,1244.8179442906603,3132.522467902951,1550.1680190568686,828.1045933853027,E
1109,3.609245990190842,119.17466139440992,9.81387921970578,8.105860207494125,120,2.2813759124567237,1388.6797041914174,1538.8407796112024,3478.6797041914174,1771.4554282286408,1084.2329189725501,E
1110,5.695084817239205,89.51287228822882,10.044809911241803,6.893624417622249,120,1.8068826065278358,1135.6771081523605,1280.5220176816674,3225.6771081523602,1568.9595149807153,862.0139349137363,E
1111,7.561875370360303,63.97533125208302,11.039045645971465,9.313295551106972,120,1.8665389330190592,984.5108048707557,1132.6324644206757,3074.5108048707557,1397.817976633216,670.7011416605867,E
1112,3.4023207348718296,101.77351915332083,11.227735685598926,12.171346190847725,120,2.583947808087458,1330.4563895586866,1494.2374379839525,3420.456389558687,1657.4278864744533,953.700103111024,E
1113,8.3858057289845,73.2900194775282,11.499922082295024,11.269014164910567,120,2.0582298110153436,1090.3595997932641,1251.9277289121228,3180.3595997932644,1463.899509562175,740.6578576903269,E
1114,11.492596679815453,102.01997990818026,8.57867070737485,13.253932866496376,120,2.2868013698473755,1343.4427967250467,1450.9626457568415,3433.442796725047,1650.4854079566317,956.4966379847677,E
1115,2.722123408685029,97.63471083300877,6.859852365879565,8.351046923244354,120,5.187566586326658,1300.6976789282705,1294.0585707622968,3390.6976789282708,1611.3373107034945,922.5793300845211,E
1116,5.0299221501444284,62.6065823656955,10.095480627894828,11.225700652716679,120,1.9508242232261122,1006.5698035455798,1128.9964940319007,3096.56980354558,1384.020360546474,660.1388117446863,E
1117,8.932511967136342,71.62587653339965,11.05072843027161,9.499019910615907,120,2.425292134035968,1058.4321825333639,1199.1620610430691,3148.4321825333636,1450.7941576302499,728.240852746646,E
1118,1.933385664803554,61.46768886804476,12.938027360540815,6.861240043495929,120,2.104188712575717,931.5146049406819,1117.6274991428777,3021.514604940682,1386.8107122506658,651.2342351429298,E
1119,3.7284020785333407,78.61154625640475,7.9614963614647,7.403225013736988,120,2.2833269082599785,1073.2749650596452,1148.5096916288621,3163.274965059645,1485.2033383370363,780.0235190416138,E
1120,2.7679561965742945,62.584219272328305,9.640958345702078,7.112032129503705,120,12.575960872234901,1195.3215894149453,1051.8196932324036,3285.3215894149453,1381.5007052714232,659.7060144092483,E
1121,6.237176890872582,59.14845985398607,12.306557359863167,4.2572611058154495,120,2.097077698690616,872.7904105334167,1042.1792672920474,2962.7904105334164,1369.382457213865,634.3443680717946,E
1122,6.146497326397844,123.76142912843099,11.758981690852668,6.024164368451029,120,2.1289091717484374,1386.4114611358486,1590.3542734406735,3476.411461135849,1811.3843568426107,1118.9310111186696,E
1123,3.714313326446467,81.0400031434833,12.96188446650632,7.993868407300153,120,1.8956765115915022,1091.6334254640662,1298.0024187396343,3181.6334254640665,1521.8971197362218,798.2352946690677,E
1124,5.855894762860108,50.42241958595315,9.204431399970778,9.937453535401648,120,2.007297955413093,896.028792058512,986.5768094173613,2986.0287920585115,1296.8900847661914,568.8543845621714,E
1125,6.75904759449289,146.27863275141732,13.744146977568924,9.073035166511549,120,17.406983291064293,1970.8179831753375,1872.6188862150116,4060.8179831753378,1974.2791449155611,1287.8818215256097,E
1126,4.492361213759468,56.487220103224004,8.952731870854912,5.83286103618791,120,2.3758126881897814,884.5258804494788,964.7373559108601,2974.525880449479,1337.2485594245422,614.1805993539175,E
1127,6.3268164361813675,130.5717516345384,8.288464652006109,8.761681401340397,120,13.337162198148738,1750.3083562371694,1607.06842885565,3840.3083562371694,1844.3669269511138,1170.0295610601531,E
1128,6.498534220247165,54.04006730370494,12.568062867516995,7.717724003010337,120,2.0265124260247287,888.1819340294811,1061.709195103074,2978.1819340294815,1335.3715779395056,596.0620517567222,E
1129,5.499292192221022,94.632035675006,8.363871248558318,8.605478218327175,120,2.8673133393933847,1226.887887504997,1309.7793040812098,3316.887887504997,1597.3825900877032,900.3847158663208,E
1130,7.022628114855863,93.88747149328204,9.477310488272327,6.806457423635856,120,2.412335863428725,1181.778379932288,1301.7533745484961,3271.778379932288,1597.08640121597,894.9790004318249,E
1131,10.283217160295003,59.28842622930669,11.60627313470411,8.495517791616189,120,1.9669603281266785,939.0035937716716,1094.8134208015101,3029.0035937716716,1368.5234895213089,635.8682612307723,E
1132,6.253901320507527,32.59999144288574,6.3935959170252055,9.415751952915315,120,2.381975915791723,763.0522681082865,763.7811417200543,2853.0522681082866,1163.2139415640008,435.23281488264,E
1133,6.788289387987017,79.62386014922467,13.54131838919109,7.20309050246963,120,2.4576037895332417,1082.2063927701518,1287.9334382738587,3172.2063927701515,1515.2233509188372,787.9744537818398,E
1134,4.364225725482593,74.89336664586257,11.290859832081654,5.9475602325720125,120,2.235093865841617,1021.0148990475253,1174.5233072216831,3111.0148990475254,1473.1122959365223,752.2116825461743,E
1135,3.6146726357414325,72.11521812061008,12.438200806241769,3.868407631715532,120,2.425457061894556,971.3932219469945,1145.785485401785,3061.3932219469943,1458.42035633313,731.2877303540765,E
1136,6.19306866914119,52.035919091999986,9.109394579103597,9.852366777373229,120,14.803321699616573,1213.9127326534344,996.285421080123,3303.9127326534344,1307.6844058922222,580.995143424665,E
1137,5.284269151210884,106.74003852983665,10.346685373445947,2.053217498186407,120,2.247427714078604,1197.9592843738014,1352.396497095995,3287.959284373802,1688.5042903214699,991.1695392649325,E
1138,5.70632400818239,101.43030243438838,12.178223353863963,9.520319423607873,120,2.03354267070247,1272.526112977207,1472.0711761988741,3362.526112977207,1659.4282229976075,951.3959781026217,E
1139,3.6382441244550687,112.44536036273658,9.704864915619691,8.526202051833977,120,2.530440461441499,1350.9163633577987,1487.4365705301275,3440.9163633577987,1724.7624494051843,1033.766559453859,E
1140,5.7549206369381345,45.71093166121175,11.118129188853395,7.3585668976651455,120,12.89034003567408,1080.6116234400497,952.3617618622619,3170.6116234400497,1272.1289417680027,533.5063922212294,E
1141,5.0186412455605,111.2162223226754,11.14993657270331,10.27088866889019,120,2.5454230271826352,1370.134160795656,1540.0546526301587,3460.134160795656,1722.4267269358656,1024.7097894410297,E
1142,5.292531408932404,45.41639047006545,5.019170511689921,10.746127370075493,120,2.0328085479733295,871.9685901225431,857.7035701042903,2961.968590122543,1245.5961514790606,531.2431470499752,E
1143,6.791385065814008,71.53766308193522,5.597802962546714,7.523710390164101,120,16.251342085690442,1357.7399148511106,1035.7082232071123,3447.7399148511113,1427.8574341091185,727.3283385519142,E
1144,-0.13630801882020016,101.57134716283508,12.440535441566626,8.750253184068184,120,2.2800189843102934,1266.4936366938455,1466.5245420401238,3356.4936366938455,1660.0321414124496,951.7691301253076,E
1145,8.68908251045115,87.59027794884517,13.135452688192096,6.9909925985864065,120,2.979709101332987,1151.3142364824066,1340.7447910286592,3241.3142364824066,1568.829358821579,847.9453364730323,E
1146,8.177052616366224,98.92551624789327,5.828484212871771,10.002677926241518,120,2.5053681163942194,1273.0713018260058,1307.020225327387,3363.0713018260058,1617.4072409862797,932.89962021268,E
1147,1.6261573675513294,103.26337966232994,8.154042475835425,5.222737995954672,120,2.49253439104414,1228.0505461043188,1321.3742748860568,3318.0505461043185,1654.945740069314,964.6659127839845,E
1148,5.8966630362551395,49.27794874226368,8.663137331652228,4.68081392589065,120,2.5468362987942195,816.2927247518505,880.0424110971405,2906.29272475185,1286.866545008765,560.2756307665388,E
1149,5.411176612346493,122.39365521674057,14.609547174310102,5.478931005014999,120,5.2210060280417485,1441.5535771380555,1638.6738060610514,3531.5535771380555,1813.2050876481348,1108.5865363848136,E
1150,3.6654731006672945,118.85061044884881,6.979434392980752,6.08167734635355,120,11.19712931893248,1567.847067191387,1435.7603468051823,3657.8470671913874,1757.9034161743266,1081.8091259953505,E
1151,3.759819953818436,98.8529294851378,10.145734697596883,7.841529434126503,120,1.7606139072514655,1219.5567797594308,1374.9393758415745,3309.556779759431,1633.1074103957756,931.8375750393716,E
1152,0.4909482897564361,36.13588510611079,7.222949667586185,8.775777338762026,120,2.424655781191668,779.6808474673293,801.9418145703808,2869.6808474673294,1189.4449103137817,461.0766712985368,E
1153,6.012369478667967,98.32746395270487,9.568751897251314,8.240445142632403,120,3.8479409373156734,1272.3582589712628,1363.4033199742469,3362.358258971263,1627.7324429969665,928.160554193568,E
1154,4.552101402423256,118.82664766861305,10.035151928770684,5.401169193783226,120,1.927045735196383,1334.4011116429392,1498.1156460401821,3424.401111642939,1770.1762724951968,1081.7333068976943,E
1155,4.072153451461437,77.40341960516196,12.71534240682682,10.404898589564013,120,1.9871979256087777,1105.1739801689428,1300.7020124220473,3195.1739801689428,1495.9961040768217,771.0028525213078,E
1156,7.601405289750813,57.51614736726059,12.703386881707917,6.820667986328599,120,2.404934464620232,909.1110098689902,1079.4109784045402,2999.1110098689905,1360.0780260203599,622.261894936847,E
1157,5.1127089370789145,151.3332328984688,13.54088882401428,5.853694674122457,120,2.6315188717459215,1602.4139600249412,1857.7387635532334,3692.4139600249414,2007.817765668729,1325.5983923170797,E
1158,4.224520331927214,93.67548884929566,14.210933893804967,5.315498104123202,120,10.642562117894197,1353.5306878415472,1389.4282271003774,3443.5306878415468,1613.8858474320164,893.0612273461152,E
1159,6.50894581864074,86.52220048878162,6.685263715894095,8.572520527962777,120,2.446923028252535,1155.5657518794496,1202.177578749433,3245.5657518794496,1535.157568539402,839.6792707539842,E
1160,5.501100577265133,28.556408948897797,9.692183302463594,6.322867369535394,120,3.928386001884131,720.2648692984174,760.0133112239978,2810.2648692984176,1148.4263425295833,404.81772734063173,E
1161,2.7656742596430224,74.25816590120014,5.46584668672137,3.925597586278026,120,2.444094295968677,988.7281711949997,996.9438529989645,3078.728171195,1445.0580890523938,747.2603467113031,E
1162,5.907638704472603,57.434752246509206,11.346834684381399,7.258137316004562,120,5.608000464101516,992.1751514540088,1052.9832369256078,3082.175151454009,1353.6820166810157,621.4529432594993,E
1163,7.485480711877281,63.96311872083479,7.5631905507692485,4.677070180508529,120,2.5085643405923257,925.6392622395363,974.9226303244086,3015.639262239536,1383.8120932687239,670.600595177184,E
1164,5.776363553603164,89.95081401041094,10.472862448891892,5.460453683229362,120,2.472214795889685,1132.0084367150423,1271.4870908949035,3222.0084367150425,1573.7022591652812,865.30802268202,E
1165,6.176072031330678,116.57576375019586,11.151932512735225,5.296200666381619,120,2.7808177345614533,1336.5208228592214,1504.859400348039,3426.5208228592214,1759.5618732786254,1065.0419865676406,E
1166,5.305801234758688,73.20022532221283,11.415869095667679,3.8774386615073215,120,2.2880867458334695,976.576563982915,1130.5435093705955,3066.576563982915,1462.2000242094268,739.6234634987945,E
1167,7.219649528057041,46.35213567628359,8.667893625817051,7.978509254668255,120,13.26604842090898,1104.5283804277037,908.9367671027101,3194.5283804277037,1267.091016147794,538.4870702511961,E
1168,5.02763187601953,49.71960149738713,9.90805928550336,9.774604452899577,120,2.5092137408047783,900.1009878665825,994.9629820623888,2990.1009878665827,1294.6721270315234,563.4861868408746,E
1169,6.87579815248546,118.61646136630617,5.292443410918075,10.523868622912337,120,2.2075219561661004,1421.7916427578743,1464.7921036966513,3511.791642757875,1750.3231779020825,1080.4292178432906,E
1170,7.608669309003023,35.02458358901135,6.924868054600917,6.260176467766211,120,2.428732164084322,732.0284132745171,746.2041123386739,2822.0284132745173,1182.336208991131,453.5760178522339,E
1171,6.533047573897388,93.7902020828069,12.633283352194256,3.08594484526408,120,2.4325406957610114,1121.9482013561073,1317.1086766726107,3211.9482013561073,1608.9229951873776,894.1921071336178,E
1172,2.29739593479035,72.15979940793778,7.989708274988573,10.614591954895365,120,2.1185995876287156,1072.1475830270567,1147.1740410796465,3162.147583027057,1440.6138546074835,731.4677216456416,E
1173,5.2698914969289925,85.21855969745098,12.516631863383592,11.93553146951624,120,2.261939665283238,1195.0118186197365,1385.0383511472332,3285.0118186197365,1549.2204272204226,829.7567631406788,E
1174,7.377384816432585,47.8441846443078,10.728208388857457,9.609472760193468,120,1.8101381475250327,866.8908018191805,996.8076260943897,2956.890801819181,1285.6283133702757,549.6959221154842,E
1175,5.32630933979627,79.59642194538844,11.117988476835935,6.298302773142496,120,1.8155020952095229,1051.942236121479,1214.8992257395544,3141.9422361214793,1504.9873203251213,787.5973414661706,E
1176,5.15115516542175,63.18870016281611,10.502665421399193,1.4838001642460177,120,10.237349650878116,1053.9560964660798,987.7152000806979,3143.95609646608,1389.6805206965832,664.5189022170687,E
1177,5.175512196497335,62.28908164752411,13.993816510700922,6.066175987227834,120,2.2154160316012796,928.0034182460339,1137.4018409800683,3018.003418246034,1397.466146729621,657.7746176919578,E
1178,2.5135598401934134,85.81129643544313,11.869270855221263,3.42534248674786,120,2.4680682689006863,1067.9183993011784,1237.9057336994547,3157.9183993011784,1550.0384991883534,833.8792810595961,E
1179,3.074508160886753,67.30504344926231,12.238606331507144,1.2012925685575138,120,2.6911885008529683,898.9573249119628,1058.5741354346096,2988.957324911963,1424.421206484922,695.1481197945714,E
1180,6.843150478362766,98.27120293372255,7.798845969525839,4.516127017193883,120,2.482009339586336,1179.6622101247767,1260.9696914436165,3269.6622101247767,1620.4672295539244,927.8359536996023,E
1181,2.4794938016394337,51.16671733012644,15.571780444930523,3.506292015828621,120,2.8475140499031077,818.4819551067606,1042.239386585013,2908.4819551067612,1326.658805829426,574.040945655828,E
1182,1.6439878757762565,88.75183694849454,12.573250957984184,7.083632296563894,120,4.424509953870847,1195.3577875808242,1337.4914493909152,3285.357787580824,1572.8600361665015,855.8314319429015,E
1183,1.079922511563368,30.736412734496177,11.660194442456389,6.299246489193758,120,2.2701976134871518,695.9223354788369,824.3345689249709,2785.9223354788373,1170.2151590527562,420.64964892804517,E
1184,2.8009169915387107,113.01254645969776,6.494833007760231,5.652220062061432,120,2.128196577728077,1299.4345697661358,1368.9932539316808,3389.434569766136,1715.618936025351,1037.922330907679,E
1185,5.485588026926247,97.13630224362294,6.9864392578028305,7.733770985655071,120,2.186895851854475,1215.390945389066,1283.4322138145435,3305.3909453890656,1609.0863758063902,919.1651091740773,E
1186,2.865438854712067,90.23820340507055,11.580460083897375,1.8190798651699094,120,5.381184203262929,1145.3760178748446,1241.8372915638743,3235.3760178748444,1579.4034622180752,867.1223191538157,E
1187,7.9219138185004105,52.22600980086743,7.401788415704986,5.086826213195356,120,2.6700220430821733,848.093171227209,880.8250715208071,2938.0931712272095,1302.5795595467016,582.6234227821112,E
1188,5.0183323887068605,49.98564005253555,8.44891115066073,6.993210743069343,120,2.8620887186959147,866.0618873586297,917.634855765187,2956.06188735863,1290.662297339215,565.4803862208182,E
1189,7.598148519979069,58.25000598081252,8.12019356259069,9.046128925582472,120,14.047036758263895,1229.632397893432,1011.0756656828844,3319.6323978934315,1346.7897419631313,627.7654528857789,E
1190,6.080050640258567,29.260262907083202,11.001181486555298,4.2808925122024295,120,2.399943299786029,656.2573971276329,764.6323107904077,2746.2573971276333,1158.6415456968557,410.1644777375293,E
1191,5.820998542790933,63.16449814867411,10.422704459376872,6.648989944328248,120,2.203429915563407,943.682041464563,1068.3180041275916,3033.682041464563,1389.3565156942243,664.4158843817892,E
1192,4.953577188964318,103.8780114937281,14.234978453945915,12.676968477050973,120,2.9601481435446875,1363.5406346076807,1592.0450706776062,3453.5406346076807,1684.3009373106165,969.6655835297925,E
1193,1.623515134849733,97.5141881945503,10.327300324499145,8.1460691466513,120,2.92226666560407,1242.018173459911,1372.8746224193055,3332.018173459911,1624.1124402072514,921.5466671389925,E
1194,5.534445497039385,125.47663676737264,12.47495452728397,4.552990953643488,120,1.6067551129013855,1363.1333215549084,1598.07758507562,3453.133321554909,1825.8920694036374,1131.7233435869791,E
1195,6.950740457199901,114.19517704965773,9.40259953213671,13.081053835708481,120,1.9651969460714598,1423.7399558468119,1567.884000699621,3513.739955846812,1736.385622799422,1047.278367769761,E
1196,3.8648281136624743,63.210186119162465,8.168355548022314,4.680709948367731,120,2.075532480688104,909.2334441486864,982.8688373540793,2999.2334441486864,1380.179464820109,664.5293054382882,E
1197,4.970989617442338,52.99349371643499,17.399784991677635,9.966222001767969,120,2.3380159786645263,923.6056762352927,1204.8332528349335,3013.6056762352923,1347.1333208151755,588.0337407190565,E
1198,6.203723601412225,38.355926751392175,7.788444063566724,5.697850150685515,120,5.751586778689251,827.600134594492,785.2516544950955,2917.6001345944924,1208.353236979805,478.39644949498177,E
1199,8.641283197729637,110.64137325336611,6.576023956396227,9.134334626693363,120,2.790732799191443,1353.9498909826684,1407.7779086956077,3443.9498909826684,1701.0563477169276,1020.8229497749799,E
1200,9.623319195019473,130.74572598448387,10.042635048304344,7.4239254673423964,120,1.7210051330215466,1451.8076082717907,1629.5860207269407,3541.8076082717907,1853.3780539540876,1171.7206776017952,E
1201,6.728680760462332,118.10190569364077,8.842474423517883,5.6935120732801705,120,2.113188222395263,1338.3655204888914,1468.4448185860651,3428.365520488892,1760.9501017095263,1076.5528099789224,E
1202,5.751144436692131,74.90602492873134,10.855848111516345,9.874085586366814,120,5.321841442194835,1158.178713198705,1227.1743919589699,3248.1787131987053,1471.7951691243547,752.46914920416,E
1203,2.5432652522874326,65.57349601662268,7.774359996399282,12.769206594678556,120,4.436994803343237,1112.8944398165172,1122.1713264623295,3202.8944398165168,1394.5311721531666,682.0992590214225,E
1204,3.269048170292965,71.11125678784973,8.09718185486965,12.604877449584352,120,1.9346582068766616,1091.8273536497186,1173.0613637924378,3181.8273536497186,1434.0703404396884,723.7175174913292,E
1205,7.386256059863316,112.78923514623662,10.484129749609442,7.335763269492254,120,1.960491918406901,1321.2088588324316,1490.3680931409701,3411.208858832432,1731.1513695183128,1036.7848404787899,E
1206,3.4524561542430012,74.39044666886656,13.869027885110064,6.13644216574012,120,2.678559051625398,1030.801426612926,1235.165513618208,3120.801426612926,1479.7465741137535,748.3329347220745,E
1207,4.817224530329965,39.34093699590192,8.156880300134484,5.753882079455851,120,1.930896951766061,744.0251860825915,802.9544891903602,2834.025186082592,1216.263134613303,485.6215459689124,E
1208,6.489676645600714,73.45521761686541,12.582260710828153,3.0658356910599287,120,2.215291141516112,963.8949995617426,1147.7936824378808,3053.8949995617427,1468.905382521869,741.6746411083969,E
1209,2.5721340026640966,96.53275021147152,13.74528706778514,8.945484322302782,120,1.8932454453323504,1222.8626883842946,1459.7112499817654,3312.862688384295,1631.2667446787775,914.2970485394736,E
1210,4.121665828767904,82.73837365216507,6.7917205514319665,12.42326947678789,120,2.6321631021056877,1192.9650361846898,1234.848195207644,3282.96503618469,1508.9914170072675,811.0208101055467,E
1211,4.239754586950899,46.40845820631019,12.090294638598724,3.4122874024669647,120,2.6013958075087134,775.5903806076653,918.1302962085583,2865.5903806076653,1280.4461442868046,538.5602827879848,E
1212,4.362911136681303,78.1927328651487,13.377260828019718,10.043150054346645,120,2.424013878694527,1115.82350909566,1317.3459855283263,3205.8235090956605,1504.1407243008912,776.9567751374451,E
1213,0.6942866101722958,90.20461161715842,7.611415029956023,7.238222517768531,120,2.48096426266945,1161.970651429181,1232.7549285569276,3251.970651429181,1562.7705125261893,866.6159488408177,E
1214,2.9806810113882936,109.03956839372646,10.985968385603716,6.535225034757313,120,1.9371156566557177,1279.2004378248248,1458.1525796148717,3369.200437824825,1706.31278993173,1008.1460615089705,E
1215,5.358889932139281,93.36737363793586,5.43389448454122,4.053213550351651,120,16.845394635103457,1480.0241852465508,1156.1737118615092,3570.0241852465506,1576.9341278544139,890.8832971984414,E
1216,7.498474799808978,92.62517914184639,10.552055630965043,7.2842660916580035,120,2.534400299382191,1182.9414357311512,1324.8340480455245,3272.941435731151,1592.822365989633,885.5675710794505,E
1217,5.679755492282333,70.59752336028144,10.293351519659742,8.63695366277004,120,1.7970756128323413,1021.4680948611596,1158.3268591452284,3111.4680948611594,1439.906944963861,720.1470215488627,E
1218,5.348550308468894,100.03202260945352,6.5997394674679395,5.84724066240322,120,11.244530668166119,1424.2915394446136,1267.8405675849474,3514.2915394446136,1627.414465337697,940.866952810175,E
1219,5.562473555568762,86.6509104509712,11.45335455298369,10.065415861274513,120,3.035923948852288,1194.4425093049244,1341.4490266423065,3284.4425093049244,1554.8855891266012,840.5336807520772,E
1220,5.963394650730833,102.66898871040209,7.552349691537653,4.376053619908214,120,2.273285001625389,1205.2919485961888,1288.991242686885,3295.291948596189,1649.502955792139,960.7162506386481,E
1221,7.433333968019719,104.2324313359735,14.622922572985152,3.736814042791886,120,2.241558590698487,1206.2007597056124,1461.5278187824724,3296.200759705612,1688.889916297138,972.6143288441785,E
1222,3.939496686976832,113.6160333727185,13.922051959636745,5.899531295141335,120,2.8951247829388134,1326.4574055761868,1556.3156828464762,3416.457405576187,1749.7525341298642,1042.581910063394,E
1223,0.9607086177660449,140.49968934939974,5.64863328368194,3.3526095638332585,120,2.7767397568218017,1484.143760346698,1538.443972003391,3574.143760346698,1900.7625690302161,1243.8602531616425,E
1224,0.23738069502703674,80.30694358645495,11.042468394634327,3.7209310439556402,120,2.41927334357999,1029.9273518978207,1177.1142408129658,3119.927351897821,1508.337601372492,792.3298949486106,E
1225,5.964990790612999,110.99977825645836,11.57233980997325,2.4801497026150106,120,2.438398568376033,1241.4013201645776,1423.8657436552548,3331.4013201645776,1722.857480960146,1023.1973592817127,E
1226,7.854214629791904,90.83192710332662,6.455760591118995,12.52564537700087,120,2.4299386098462645,1250.8887217202027,1295.632394598243,3340.888721720203,1564.1947338054995,872.1598690518784,E
1227,5.451973348824859,57.050014449166746,7.973815673467078,13.22337463452683,120,2.3798180592631564,1007.2036390703112,1064.24709264808,3097.2036390703115,1337.4345118273084,618.514011495566,E
1228,3.957615834171124,60.89468783005178,8.64831363089771,9.482612744328279,120,16.096121176379306,1305.202653973311,1052.1262887542916,3395.2026539733115,1366.2027184400354,647.1739418309552,E
1229,7.2509999579591256,94.50937130659344,12.354089254838172,6.23606837595628,120,2.2735868990344925,1174.0131909491524,1366.827275968386,3264.013190949153,1612.9243863045008,899.6700113570241,E
1230,8.274917308168762,82.86824707729005,11.977107863749087,7.356541063517285,120,4.047082558386506,1147.3162083692791,1279.7880010059487,3237.316208369279,1531.6317116469377,812.4815699517264,E
1231,4.192631889892366,76.57075011855122,10.689013796067261,5.508802406893609,120,2.4100736530335527,1030.754556121834,1166.8771821435564,3120.754556121834,1482.195365285142,764.7719499387309,E
1232,8.62071609950018,115.11686500481109,11.118879645870216,9.095964868534058,120,1.8327022113239817,1363.9070186723143,1553.1129258550322,3453.9070186723143,1749.991795171905,1054.3867277039935,E
1233,6.401190335090675,95.85552295931225,13.372277978495607,7.622981765907954,120,2.221314357581771,1204.9458145237252,1424.4605836451415,3294.9458145237254,1626.046120543534,909.6665616872353,E
1234,6.481521597105975,63.549600884847685,10.689818223640472,8.190592720946754,120,2.3995530946027612,976.0203177541329,1102.6488815146736,3066.020317754133,1393.2325224896888,667.3815599485185,E
1235,10.34399527687189,85.78575554160878,9.060458947497356,6.291433622265234,120,4.401323449344979,1160.9000542490976,1217.0586228609613,3250.900054249098,1540.5240914946673,834.6053535085744,E
1236,7.534520913412825,66.96346992795824,11.60071000051699,5.83929896369038,120,2.147745361562303,958.0836482257688,1115.17740200665,3048.083648225769,1420.6014625404982,693.1089761292274,E
1237,5.1623051393438635,73.90585314778268,5.066871396368858,5.61412571658056,120,14.052204474199566,1291.9777750879653,1011.7591710808655,3381.9777750879657,1441.620471752416,744.8988562418868,E
1238,9.009828876810797,77.22765475934055,7.417872399773536,2.0462644855330105,120,2.721018217999914,988.3079190170816,1038.953160449154,3078.3079190170815,1474.7936840006632,770.2632500165554,E
1239,0.9968236849784526,101.10938113661857,16.27571665411058,10.032262173199308,120,2.1444100459965614,1280.419209675329,1575.4026041225295,3370.419209675329,1672.4712801669007,948.4371738002226,E
1240,8.00293249228254,81.11951818569028,8.498356983486753,8.48130650595544,120,1.9414673800612974,1101.6303512608747,1199.8353403823535,3191.6303512608747,1505.6283256735423,799.3342300441165,E
1241,4.5399619960962205,101.66376836707893,7.616540874368036,11.027903079844611,120,2.460501964509581,1308.5087859752532,1388.5015460871655,3398.508785975253,1642.5040930670693,953.0102895495095,E
1242,5.581200812383779,134.0380346384954,8.6013112800009,8.070813178100046,120,2.7004022912213443,1509.8819725978296,1632.0323143074106,3599.8819725978296,1869.2684303314086,1195.9393067589167,E
1243,5.441309592914155,68.86642548851323,13.953882144794763,5.804381270362849,120,2.432013959376211,978.3742799826035,1186.5489355490338,3068.3742799826036,1442.5900209797414,707.1358446317688,E
1244,1.7700052507120874,116.91921387923236,8.466015019253751,11.552429606769778,120,1.7401291569044075,1413.703500058583,1542.8141711643916,3503.703500058583,1750.1123286433944,1067.1015265845606,E
1245,11.729696960570484,86.21875535066337,7.516253695356442,9.245016967897165,120,1.920263725359541,1152.0218398875259,1230.989665680449,3242.021839887526,1537.6597437998748,838.0152389925421,E
1246,4.288231866277769,112.78118482683414,9.911522211456827,3.969340750842909,120,14.32985626694688,1563.7874157932974,1422.3332870816616,3653.7874157932974,1728.0552906854264,1036.3614133730855,E
1247,3.6595530276536152,107.96492724127788,6.951009540936995,7.078899520997227,120,5.362412238072583,1362.12609422971,1361.2261249294143,3452.1260942297104,1682.9492109464184,1000.1658081800122,E
1248,6.2324899272361485,98.74133159580526,10.10804628552745,5.048496908365415,120,7.9842527351770745,1323.688373059984,1328.7154169652472,3413.688373059984,1632.7882710175238,931.2903568818875,E
1249,3.975377627294468,53.592756301584316,12.452609468736295,6.298624327065713,120,3.086613730574888,887.2682555944298,1032.2467205364917,2977.2682555944302,1331.223424217448,592.411536827581,E
1250,4.099437269255315,73.35842110172793,15.729023599652354,4.989948182340925,120,4.588266190167373,1050.6261205494222,1253.0231142033576,3140.6261205494225,1480.2480719366372,740.6685610679503,E
1251,4.680746141493197,111.3910039438795,16.533582240933843,12.43225248682745,120,2.2251224395104914,1398.3000328550436,1705.2463210471137,3488.3000328550434,1745.08109928405,1025.9810545175526,E
1252,3.520021849637841,65.05055187118994,12.102189820201364,11.18050931281299,120,10.338636288258794,1225.307061517648,1196.420260187662,3315.3070615176484,1408.4838086869454,678.2916415944289,E
