sim,storage,transport_cost,coating_cost,decoating_time,peelcoating_time,A,B,C,winner
2924,7.127216248164911,88.93872216602342,7.733146818004538,9.153792398381135,19.700634528562947,21.573784617962723,26.555261944876264,20.862440058451966,C
2925,1.8355619902024265,88.46875678819895,13.107667147644786,14.994780681295953,24.59442654040729,28.730304814468827,33.29140980314396,29.83112246046713,A
2926,1.1676021367486586,115.28969537305669,15.707048076270471,9.784832664455719,21.34690975826833,23.0919949484827,28.944049877391684,30.935377112390967,A
2927,4.8151702815230655,122.43052165816323,13.741065598703495,14.3866850614761,19.8093149562353,25.134833345140937,31.617497199163328,32.75523661145929,A
2928,1.1237664099995892,97.3629166414841,12.673008172943288,10.131164788355049,23.756995749086297,24.929607024960898,29.882035337785073,26.785525100457942,A
2929,5.581225436372732,97.01738439115739,14.893255637127183,16.195746884168955,23.429014853647214,28.754007825210778,34.0234689524966,33.2457853277286,A
2930,4.151206165949139,132.58472334386363,17.177532181332186,14.663054769719949,24.684066212249366,28.568913987979542,35.50949061761891,37.10431658689938,A
2931,3.279437152134766,51.52021998865569,14.229192409955374,15.438141689891658,21.414717165136928,26.906072570019056,29.728041355861947,28.54927522663906,A
2932,5.428765763892129,103.06729513882071,7.150432508244018,8.647344611147933,15.12915744500247,18.188501370766936,23.74902355999988,20.916814339282134,A
2933,4.168207008653006,90.56362226313277,8.537983302389339,9.346304633636436,21.87457464416729,23.151419518535818,27.99221615734143,21.769535078314572,C
2934,3.526468045940135,97.1262611065732,10.43411882058879,5.449128814150856,22.265839506354407,20.814145547003505,25.934943705777677,21.527664348646024,A
2935,2.9708465586736823,96.65934174679268,10.031197118812077,11.635340009789257,16.88763822907069,21.35281882590663,26.40859940514679,25.186083417614718,A
2936,6.865977727137754,95.81200625425534,13.649437680707129,10.534246409670333,17.835995197075324,21.250994404497103,26.5565430467452,28.20146797591339,A
2937,3.988341352143215,90.19030457910888,8.605041231914946,12.58717311064146,19.558776110244857,23.76813281392421,28.576773644290398,23.960179883382914,A
2938,2.7975913804658026,64.8916798667284,13.822501122918899,8.670723004421783,22.82210637875533,23.33271958878474,26.787122935656097,24.609738684894673,A
2939,2.4534133739616575,97.97562154966121,13.436202571444523,12.527151267530492,27.16478952843425,28.7987938639765,33.88158094450668,29.258479034720857,A
2940,6.27637803225246,77.58503247333266,11.74577685157082,10.054527204988878,22.524314687726026,24.0567279284766,28.406707904562168,24.581491325342643,A
2941,2.7448320382704123,76.96118664378186,13.132293075140327,12.550555787343868,24.066156811867792,26.74864173280777,30.802563467867145,27.408660866900064,A
2942,2.3096739968338733,101.08131593541373,8.462347089493285,9.923669403244748,20.694520979404793,22.74962692176636,27.97691826829959,22.774709086654173,A
2943,2.2607010621577803,114.52821106486324,10.096160378141011,14.228567619918614,15.782698588155707,22.34501080538288,28.240973938287876,28.28452300772605,A
2944,3.9592298947535918,59.38564916030249,11.653938610030021,8.261174581163159,18.19366312939158,19.97405847370316,23.240283173824803,21.81327351256583,A
2945,6.700135443164492,41.57662919016662,11.51765123275991,15.936367877919235,21.34221475269676,27.18988842041066,29.77123003815633,25.595150446126787,C
2946,7.50404182364809,85.78186973607359,14.256854959342439,7.0577311105213685,15.976469895384797,17.693634003937447,22.545530627514733,25.770851354411274,A
2947,5.806148155597862,104.65300477905473,11.908793804346065,6.581404019450006,15.810976208887144,17.2657534855581,22.933864836180675,24.4356792501884,A
2948,7.444747398638134,80.11889814244783,15.281924932912629,12.582045430958562,17.49278690161913,22.38738822171846,26.951689183738715,30.05110995083383,A
2949,2.35994134940305,113.77593516128744,7.7378365619389875,18.11466989063756,28.037954449989275,33.105916227084556,38.97170858635416,28.465475360264072,C
2950,2.5677233153009666,88.45589290627736,7.784708139610187,12.324658918169732,16.457643313013172,21.525701487455272,26.141075381416712,22.76372555212586,A
2951,8.319316905989755,123.09404804436357,10.31054641403642,11.735659688120636,29.086880327499035,29.55252667707978,36.33117784724719,27.782338988076933,C
2952,7.245997798194553,126.37147115305035,7.204080642787668,12.904380255273185,18.059151139739704,22.979854263341927,29.841877655859037,25.647161039358295,A
2953,3.6273049478900043,89.30739548214758,10.052049428131898,14.165179586929728,25.232961321953624,28.6029272725889,33.34034491778803,26.374922394640617,C
2954,6.091157152746347,88.18817588795795,9.997314382535912,12.729138712901385,22.54011135645711,25.85033337957233,30.716578960426205,25.402077907037665,C
2955,3.387560754488219,106.06656355453678,9.998926088040438,10.791487806660596,26.80965468897138,27.404928330421313,32.96232356473477,25.317621596795505,C
2956,1.8442325689153543,108.92594767010878,16.37145838505969,10.705262175378811,22.00311614827454,24.14308554910223,29.727700375276324,31.769957539016158,A
2957,5.123041519455193,95.69380416844768,8.493915177261036,9.330463093385553,14.072163981212338,17.939251383065262,23.108169705446787,22.147411294791073,A
2958,5.841649583471045,99.02563377468448,7.089965927705753,11.040000350813136,19.739147585550555,22.856931957575796,28.246337365070346,22.168971173856068,C
2959,3.637909104703198,68.67034876271563,6.939369921658516,11.512463487241517,17.83826080318042,21.90464952694796,25.61101014793648,19.94651719225836,C
2960,5.793615511142084,117.03571973556967,7.841574711205337,9.339063798874399,18.13839509490567,20.655805929186712,26.942113079300853,23.1349769995131,A
2961,5.31965672888302,81.86764979357122,13.521789819102567,17.155954235509252,19.931532026308467,27.06249084121181,31.5548475855566,31.365149213737393,A
2962,3.694869979497258,63.77891020014139,15.789876716817034,12.978657416817395,12.637094522899886,19.414667959811524,22.880728718280885,29.410476758680765,A
2963,4.215358555804126,98.12703896552317,8.540803584193625,10.387705973831958,16.03248924608376,19.95096347994381,25.173467319905278,23.03623675028604,A
2964,6.216127661006563,74.9328977862707,12.34688976527738,9.586490070939163,18.749482004790064,21.22814805048615,25.441002514375178,24.66865686292412,A
2965,3.1577521602327794,89.54637994425131,6.995291874683692,18.425553119471207,15.136113390490054,24.711944339974174,29.4260947492042,26.15286005816165,A
2966,6.423599850047689,95.23681088327615,15.497144564891538,8.999183583007369,19.42499182148798,21.286950269663564,26.53056080258095,28.960541095644547,A
2967,5.571152406985844,80.7656676777802,13.10048184152512,5.8645061770269455,28.23459011902407,25.07023086403401,29.52635067844696,23.34613532239256,C
2968,5.926275924259018,58.80118202170844,8.9078030786617,16.517449700019533,14.633961222210644,23.105107281486784,26.489637076891633,24.625838659849137,A
2969,3.3101082396301242,106.74314353855081,12.900566591161965,11.428641201009619,23.37535564535466,25.54016456424285,31.12557985914265,28.690901902541192,A
2970,5.097447089408672,133.80160631508838,8.807606907447662,7.476544706446836,23.86076343389077,23.22903876022507,30.301427607685138,24.08196287318095,A
2971,2.4111452935104034,122.062631123192,9.724003679056418,18.85191112237933,23.11482098956213,30.315321407960973,36.59928886113385,31.567199026224227,A
2972,6.866213920854044,92.53227118365139,13.930062833345714,6.998382424208092,25.394911728729348,23.933029435291626,29.07460903853825,25.878882150967666,A
2973,5.5701470191243505,104.86185273229118,15.294117086054555,7.943199411404741,19.93004298904306,20.919661600298532,26.58051526334742,28.732729666202438,A
2974,1.0754459442814674,91.15086596105249,14.904412017028898,7.354404088386373,21.03689112545087,21.26503014255816,25.903231886431897,26.697435320246157,A
2975,1.8547734665870208,77.97259273689045,8.341036561875264,15.753411215720547,21.260951211137808,27.013741617905573,31.05147926474412,24.7839938342851,C
2976,5.449500340188086,76.73810237919864,6.63511035115269,13.311715466154649,21.78084311417047,25.732539053550077,29.978156698024115,21.537420024038425,C
2977,7.352868108631345,82.5615627210196,9.242073058798994,8.306978855252055,22.67881516177157,22.994696011349085,27.674239255547413,21.339819571808402,C
2978,1.8285712234079714,61.14260920942114,14.106364463044443,16.915539938176558,14.637740897792177,23.373020557312493,26.567293859539145,30.060515340372465,A
2979,4.473296319256686,79.79067157796472,8.569787921470192,7.301296207715522,20.208139800674083,20.677124005593072,25.00215480843556,19.64528391092406,C
2980,4.055949997809216,84.89902634437367,16.121534468667246,16.750917100768774,27.63804815907742,31.93014350656413,36.479291073618505,33.859037011564915,A
2981,3.2556330463859666,89.31648901097819,9.678458382938535,10.335246499012124,19.87648598356816,22.478654988386857,27.188651917414713,23.43014104375595,A
2982,5.330192695724273,90.97563330108119,9.210264250660437,16.814654995100245,23.6399256099727,29.30722040338196,34.25576652061534,27.509716379761237,C
2983,4.427446606969932,59.872230199354306,14.10258700896404,18.252224749090942,17.04373850889465,25.868142171990392,29.193812177480854,30.982526436991403,A
2984,4.842735571942746,81.36051055239082,7.979975621503529,13.035952922483297,19.42893837809219,23.98076086705033,28.411991562565575,23.01478597318551,C
2985,5.0250330102822645,116.40650846191842,9.605284501839272,11.178220197416115,22.981625559909517,25.110730504883755,31.307933403750845,26.039171085274678,A
2986,6.573438567745184,109.54607984272084,14.929152835824839,8.890889567501508,21.61582422017536,22.675309191784578,28.645621076501506,29.40104046408383,A
2987,4.992511156920537,141.44002222590362,14.503264901258294,14.504091120816003,28.182701336575064,30.79536163826071,38.241801086324934,35.03028620659109,A
2988,3.0263707765266337,49.97576447127823,13.289197938848506,14.424058675826439,21.835695757643833,26.510669622313515,29.236435654116924,26.804737930238332,A
2989,0.6005461556356764,89.83324088319958,8.866335629501851,15.469937880399966,23.761818498758032,28.492004252772,33.02870725860465,25.947147923790247,C
2990,9.888977872521837,77.67742005059742,9.265275563743277,15.70302953457864,17.92749411385929,24.75784909895862,29.383393441927627,26.054217317549934,A
2991,4.330695471356504,65.36699405166988,11.528087787629804,10.465596481301866,23.27252591038277,24.829581594456425,28.422733457391658,23.62421143594078,C
2992,3.1054706409042794,83.01602381680132,14.181439170402223,8.378291362888984,24.100199909619818,23.989827515005867,28.373539003913752,26.148442063966858,A
2993,7.443464470962048,106.50400337779348,9.611521503687356,7.2830969047589935,23.241906380948052,22.68750219047136,28.57096219468319,22.826892917075966,A
2994,6.046948623067844,65.37110378514643,12.767547907509822,11.40949463873793,18.771313995168526,22.458039089270972,26.180115425258382,25.579057881707815,A
2995,6.213156220787083,52.763032028913116,13.36298463616553,16.99230282710501,23.304933019281478,29.202323897590993,32.30646221559568,28.95907173411004,C
2996,4.34796820426411,93.79181647936925,10.100815628256182,8.300352412945164,20.486007955848294,21.528406912528972,26.54409535181724,22.886168549718857,A
2997,5.759407325239594,91.76300167555638,12.875775125738306,10.124395168161657,19.368347510856918,21.999328452679052,27.019434085849838,26.795567396441452,A
2998,3.2344728609080944,85.64618892715315,12.088500507036951,12.20641034126201,17.087178569464722,21.86655927381782,26.391454184743587,26.811295213793514,A
2999,6.146838352765811,59.50001050710405,15.444143925264804,8.33486588504421,21.02437800412197,21.91032925944412,25.346342661256756,25.770563887632036,A
3000,5.6578671174766875,98.03559770594629,15.882257532418167,14.019426274100503,21.75495776528333,26.18708935958922,31.513209278697285,32.86410489897164,A
3001,5.122953011177797,93.00357109270536,13.593882192886735,10.630799070806418,23.924980785967282,25.374686571182465,30.409086601656067,27.91249705593614,A
3002,5.335353863225932,87.54219056849222,8.264514130831136,12.77684568120934,16.7236519392149,22.004498413616158,26.781759481782714,23.614843237435572,A
3003,4.854319814964817,89.47934634176204,11.201339683150747,11.04400905805987,18.177807670597225,21.818711152438066,26.65675245564853,25.517679354904388,A
3004,4.320499784571948,59.618900559153246,14.624996909423258,10.298627871361834,22.642505343535202,24.298255476598023,27.603237988398583,26.178191354829572,A
3005,2.0697653916000927,71.79054729007531,12.477632420811814,9.67828997940765,22.96176780679638,24.09753852413602,27.84229829300979,24.417605056752564,A
3006,3.508732480037495,100.7041063850703,10.405318040508702,13.30075223915738,20.627125538022227,24.956085184786406,30.254445440042733,27.000730802829104,A
3007,3.7205420598017103,28.82362863946844,8.743007890222213,14.811474269921117,25.239916705980107,29.03842731726748,30.758649403726032,20.96512332111984,C
3008,5.542279804016853,84.96223420969787,8.35463594710934,7.496357079293631,16.5601465611654,18.375169093639354,23.03895178942551,20.001488889233276,A
3009,5.821092287183507,63.339808103502975,13.171311294381312,13.09994880960152,17.86256496318517,22.979175848524463,26.582748175238372,26.94615072290422,A
3010,6.910013203395231,54.51160112714996,9.603523659594192,8.404070734077326,27.46216068828576,26.248320948242053,29.492151994854197,19.640108227018416,C
3011,3.1111153622990697,51.92042393639686,14.945268022413138,16.123878119955954,18.194058010738594,25.2161240871297,28.045478936121974,29.744107665728492,A
3012,9.106634676295567,70.84585705429325,13.610064454177017,10.080360399713275,19.031601811728756,21.74547480762802,25.97076526106485,26.099075733539305,A
3013,4.900310696819712,45.482937255603744,11.844280392899963,6.386431572161453,16.90916053718949,17.867894739567294,20.50956490460896,19.758137270018864,A
3014,3.43294691880359,99.21882942909956,8.549826401522289,10.405318615499644,16.334968993944976,20.164358406296415,25.38277089666166,23.099765031644697,A
3015,2.72484130907819,91.80223790427779,9.346542786357183,8.889909708596631,24.677291558983896,24.715634178387017,29.51010917178177,22.294559167029682,C
3016,10.331291577995,105.27424925204652,13.259631816505657,9.512768630434255,27.529081053987213,27.032066456280972,33.07062578723293,28.013610842931733,A
3017,6.307071005218573,82.17996634683561,7.254804691213163,11.014004645879185,23.67587104171623,25.46408379173028,30.046112434463453,21.07632548140622,C
3018,6.37722135732311,57.20360392362317,7.862339787368816,8.125261399473676,20.320715653588373,21.301484702041368,24.63995650002176,17.88831208248916,C
3019,2.1650555955262942,64.27816982418554,12.563758215577854,13.866228037440862,17.515509850162715,23.258658591735717,26.634946252609467,26.737025757128656,A
3020,5.600812623861594,82.52501071447848,13.285141802876787,16.74549904549703,22.153621456529176,28.270247001350803,32.81655848386435,30.918224267987107,A
3021,5.068281684348183,118.17377346013262,13.617306847121824,10.460905426270518,13.841293183686416,18.53896573997129,24.827775539304035,29.707690891696192,A
3022,8.91111843064115,60.53729834845298,7.020999241834522,9.0359695024196,17.822937999290666,20.24343833447351,23.938637134194245,18.030832207780286,C
3023,5.23531438405555,80.78741841545569,14.228947218698096,11.110005547890221,11.568453205816114,17.456472502470888,21.88849200204784,27.9564396843202,A
3024,4.988983850742763,103.41686892895284,15.090034506041412,9.17318036976473,27.52121468703165,26.800430037864253,32.34544727311761,29.211202448093168,A
3025,3.6697343601749046,39.622591411927246,8.627802124195261,10.225610289414284,18.775902330238445,21.671841746435156,23.928201394044635,18.60005672437474,C
3026,2.9393888110062347,86.17377004133293,12.887974013103545,13.303507642499397,13.370055917995254,20.11987570699643,24.649018369888548,28.366981301753423,A
3027,5.008304329536928,72.26392967007277,10.31820521733704,15.447593792800731,18.422518590227924,24.9175749220191,28.90639423023801,26.286811020936497,A
3028,3.061869742790866,100.13929562107553,8.48765088680271,11.644448971449071,19.458344020775613,23.07269532814979,28.30930033991288,23.914157526488964,A
3029,5.4832396531546435,60.29013401114164,13.70921160419691,11.977103701018576,14.691242691011478,20.116397594686703,23.542147269230384,26.489869438369315,A
3030,5.0508351877830675,52.568151586811894,9.981556282470741,14.489553182970884,21.047537572522145,26.02889383699535,29.036114055419677,23.836411532851375,C
3031,3.6439652170263312,101.19341084424337,13.471433092816358,11.558277098784487,26.244663088018445,27.539460124535285,32.87242805802443,28.948655232842253,A
3032,6.4238973343735974,61.27429240505302,7.759679450852691,7.727073852404024,23.328855056572287,23.041452605984205,26.586959526314878,17.827828816219697,C
3033,3.8378219858594975,89.00207712467395,9.18241465391532,12.296170250252725,22.580537321767515,25.588638381346826,30.326578886519982,24.24690837106066,C
3034,2.1293980461458073,13.82289848431789,12.182021918667163,15.250043996242042,28.201030600635963,31.304883064585336,32.15573284226217,23.49190520479299,C
3035,3.935843830662413,79.19646463595733,8.068728366931134,17.059553698665184,15.001513119379904,23.711544545363395,27.966556064460942,25.578291205271178,A
3036,4.929668762064857,87.7901321570897,16.63701190137926,9.701690820410299,19.035943833226543,21.495923102424563,26.25515486743391,29.935549131537762,A
3037,6.130534487854806,57.488965496374476,14.75001113614559,11.050892188572623,21.970092172803042,24.35148957425044,27.685727935658274,26.735471731814833,A
3038,3.707665094424257,36.867589221478426,14.000755658892395,17.853178002693877,15.77607596651533,24.75700264613947,26.878456989295213,28.853326773687073,A
3039,5.6103986333934195,124.00435309917904,6.582425915281336,14.884303412611144,21.275699411422988,26.44416854935609,33.06516610181955,26.0861412711302,C
3040,5.507762325348452,34.80018989209817,15.349092621879402,12.115906160497115,20.469863928796663,24.06134672619585,26.214438395201896,26.31176575371893,A
3041,2.331641090664447,85.82523233249738,13.321842879292923,8.751869038257887,15.789957134828951,18.698717448724558,23.16485214714926,25.70989671760204,A
3042,6.084701755819388,110.09495218520186,13.093916056223792,13.385282783446508,24.40428171551425,27.53054299930717,33.491643240253715,30.578794413535906,A
3043,5.473142286539367,84.93583338751911,5.831881613503902,9.17727170685114,22.149610330712996,23.222088025042755,27.879365365909162,18.593907369795563,C
3044,4.573450153517299,124.56004493340473,6.554682598711445,15.210731831464168,22.77548946503277,27.66164753099796,34.23265853918199,26.265846364035443,C
3045,3.7880932677663486,64.29458435493585,9.881197257561679,6.052226023325355,19.43646784656896,19.329962579929543,22.82879879275881,18.927513096453755,C
3046,5.143200261995333,122.85306058953103,14.39996618956128,6.762400387625705,15.236007993612162,17.003105587491913,23.531498636618114,28.379372671959676,A
3047,7.146069959982125,78.26845224615958,15.311298824159403,17.615264543975456,24.545285377699713,30.444533281116776,34.89391114042341,33.28224593660411,A
3048,7.900448079978295,67.48370856115807,15.061967092320936,5.940728654086717,25.615080923925646,23.374706385341575,27.34142541939785,24.47875340779785,A
3049,1.232931293393877,67.85376769701844,10.0097461033502,8.724170768840898,17.60971509482193,19.893423909108552,23.378582140964014,20.976539091190208,A
3050,6.897479955674884,49.6657624246823,14.412666126909393,15.654794234561283,22.382281073090756,27.695550205101355,30.69614932301109,28.919001796251834,A
3051,4.273444689362326,134.537192813148,5.635530994170977,7.67690968444923,19.851909346032876,20.690046020321404,27.73741401268098,21.05743247925801,A
3052,6.52775314740398,49.791502166989034,7.541052937050809,12.263630074635374,22.671938994965128,25.627879379733667,28.607035974138416,19.777556640035435,C
3053,3.0516651874634535,96.81444764781573,13.298201544198992,13.43242749940378,15.199715280769503,21.42559518678219,26.495192458232733,29.66682004342753,A
3054,4.992830236064055,82.21471959637755,8.160909700170768,10.920632488317642,16.049427650160965,20.31754009231907,24.80273833984275,21.857076840580714,A
3055,6.5077946495805845,92.26774021959122,12.894344029995935,11.40907293588322,19.07415613457062,22.659652713635893,27.761124323334,27.745862902866453,A
3056,7.790905288445908,118.75008758294686,11.75375322680375,15.06442919472654,16.13739896786574,23.13871877506152,29.660541050842305,31.09250785643142,A
3057,4.19715617713232,91.86874813043595,16.983528331908122,10.043797605893719,19.715080155384424,22.176751840852095,27.084975960658817,30.779407321143246,A
3058,5.19503547930333,65.57021532712041,15.711066739118733,7.027898016194824,19.077262369422755,19.740940257078385,23.409078684382155,25.57385000674781,A
3059,5.002260457800285,74.04397768352035,9.154044865089885,5.617555832482044,15.603421805717067,16.484818425466074,20.562186843977113,18.70249343589862,A
3060,5.228369588416164,85.84204328114839,13.631129676269413,7.367128357060475,14.952058025600387,17.21695758844057,21.901187471629207,25.242120306483333,A
3061,3.2072917781456263,75.27349154432805,12.983088407305859,13.047872097112378,22.044014812202498,25.732091272876588,29.73631273345391,27.487546260112662,A
3062,4.188469538965687,64.50778773825888,9.283103667407664,8.152304440141327,13.02370353057525,16.454838647144385,19.994363249479754,19.76548085148625,A
3063,4.799926100613319,77.63783579545174,16.102959434365047,11.951013221110856,18.045617152874456,22.335253582656875,26.577139829975458,30.133135571461832,A
3064,0.5271155176711835,96.4961131239696,8.916309929311717,14.026055811824062,21.922157743758742,26.30297570372187,31.16731502374569,25.53057806404237,C
3065,6.653681530413,84.96598599113274,9.816664305465832,13.662988502656148,14.723415359645681,21.261769241534555,26.00909465587217,25.6304563330922,A
3066,4.2402943096092045,84.54972582233341,16.6710557737194,14.111704580165398,24.431141905171543,28.03273099022463,32.57823935456199,32.63210297931847,A
3067,6.002937076645494,110.717185646722,15.746541514428962,12.707466409438199,18.436860229373913,23.100384425874743,29.086463988959252,32.822121564724185,A
3068,5.1956137649504495,126.84981216038275,11.584674271487716,15.806121363867074,22.19853724399233,27.67393907190627,34.40610071229669,31.895605114341993,A
3069,3.124424331618388,83.23957992989047,8.575266925980191,10.077953188661573,17.175728154871056,20.50662089568842,24.902931717054322,21.69309209641061,A
3070,4.3479422178204885,59.09930964623837,14.648761822112403,5.945184386148009,18.63160884530233,18.722028820966894,22.00308996961535,23.262063413903313,A
3071,5.100276269807292,63.936460833734145,14.373721563176069,17.109930538967152,24.020146915949518,29.75755163661111,33.336895398533365,30.83059029850793,A
3072,2.832986694229955,63.647143611213835,8.189530427309856,10.66486953315196,19.551417868962286,22.481691601409498,25.876522784037437,20.2146285549637,C
3073,7.624307463124299,78.11694318977545,10.347650925719847,10.660034019676418,21.456272053980825,23.748370715771493,28.22604093499459,23.694326384560167,C
3074,2.0925091517064014,64.31353712309436,8.837203511125484,13.988177602619617,23.626141947218066,27.41371303322512,30.78632807575782,23.090795988022627,C
3075,2.989850193842705,94.85158705350108,12.03232865685625,13.927811041285018,27.096999161478436,29.687373468508973,34.65419158572223,28.580897556417646,C
3076,6.7679379316984765,114.0802505766816,7.707351562204771,13.160609260466444,15.669933568990496,21.55786188630463,27.769469760016094,25.375506759018442,A
3077,4.998610374724686,84.67234183108623,7.212318027613236,8.903883142503876,23.768713680813555,24.11923121554495,28.727744085203614,19.74859627868352,C
3078,7.18777499556306,80.18348691309626,14.323963068669633,10.767392318595899,17.57461335944577,21.23217045202778,25.780427922349823,27.875374882660605,A
3079,8.154413295756953,59.25453800039607,13.665278214126591,13.632923418270007,21.070395523832914,25.473045961401944,29.04735385860352,27.605704841124147,A
3080,6.208845699742046,131.62581659026935,9.043078878934544,6.270147123001319,25.712014590590634,23.658941142394635,30.70589539938876,23.40555549019273,C
3081,7.995528822421013,56.032775654844066,11.240594395535195,9.543144806421285,25.863673189722864,25.942045330762767,29.343348775186545,22.20492554838374,C
3082,6.8702425568275824,48.632463342518406,9.890333786009649,10.651142754961375,16.295632810558477,20.302017043679903,23.248908402567892,20.982042501180825,A
3083,4.848122368493347,77.21840787577368,12.05972852974442,10.765208141754075,21.58928693653258,23.907163385524434,28.131692956950122,25.270320666688164,A
3084,3.980021919045555,63.358290198641704,12.643016588206809,10.858251653814786,22.9430009255018,24.871668386211056,28.33808454007156,24.83272388493374,C
3085,4.226670759534109,76.92235245252667,13.309999888098826,17.08823510197987,19.19350235393248,26.52532497060823,30.688442900199625,30.682666594668277,A
3086,5.758331249861578,110.91968221135681,15.249132127421422,17.15330341355815,18.028733631062035,25.79219136308012,31.770050317387582,35.29156046480503,A
3087,6.7745149479973605,91.47531998969055,12.3390480015781,9.813066510535684,17.286290462456513,20.403737981994798,25.48559260257913,26.080467088561882,A
3088,3.0886313047191827,40.02757697763324,12.53944909707323,13.359334424418568,20.639741122263757,25.00355036445488,27.236576561190482,24.60217188524406,C
3089,7.935520484195329,55.75625290282564,15.246979812033114,6.068114425161428,23.19345013409177,21.8452097061688,25.22818638762473,23.870884420729087,A
3090,0.25748339189377045,110.14685044463356,9.59989841939673,14.74632778713185,16.73612189792438,23.325799790037486,28.852453566661197,27.70467156376017,A
3091,6.2613560966467805,59.07946374733107,8.7231989614809,13.28007754499611,15.750616086132787,21.69129575408593,25.114870648700993,22.320611577360477,A
3092,2.894208543598174,144.10982279280955,7.589021680649846,7.40969435827925,21.120771505293543,21.35781057571519,28.780367356125534,23.481765056143303,A
3093,4.095274270767662,119.04991892126442,7.740738793214904,8.509885602675103,17.258730105412877,19.51657713872532,25.776218655096116,22.547503494298187,A
3094,5.614186464055629,58.84941785236552,10.388726922051646,7.789329472654267,25.66445480805665,24.640022853807274,28.003557731229723,20.276028899284686,C
3095,4.517550760083,56.922565009173326,14.173802720345996,19.37270040352906,13.353029556279507,24.154653306539046,27.339597864003938,31.584006236390852,A
3096,1.848076054319432,95.64769663661193,13.860664399857363,13.401560543712051,18.281445625958952,23.459504113114,28.380494649018555,30.06101914612726,A
3097,4.775759251214278,113.36154278409626,15.373689256420104,17.722448834966933,14.311063540026668,23.6931749166624,29.719433999708283,35.929558817765994,A
3098,7.937630650245863,89.22432067468583,14.764340192105966,11.944788944316613,27.09963696666428,28.36711727398726,33.423655606489994,29.816238404764103,A
3099,5.865155642285236,46.96390674840208,9.514950658953788,9.89953388586449,15.015309297844745,18.947395455806156,21.73547746639765,19.9301907044412,A
3100,7.258686400707043,129.37444873497375,9.200399546305793,18.11178635239646,27.68774956022378,32.870523941746825,39.88364785854854,31.34094175639515,C
3101,4.200304200513793,73.98865322129168,13.7396924931737,9.840490263258417,21.84998656615504,23.464484552942302,27.47894002904542,26.059183536968547,A
3102,7.699481446663372,96.51581973820385,7.914503532594116,17.482628393453194,18.91238044224944,26.600839223801756,32.0040913192117,27.193249680928037,A
3103,7.649080194810624,53.38784235548454,13.262482887598878,12.223075489799504,18.99344748503678,23.14851531655752,26.391588448942546,25.79774206720042,A
3104,6.777383271034548,86.7913213047337,15.096960599584474,13.09482142095262,26.299242913258997,28.600209556141078,33.44807936670535,30.675059808292975,A
3105,8.288452846424766,73.43462511770755,9.534835537887346,16.84950055983681,17.667603272184422,25.348902554680823,29.642267774048058,26.68985543726119,A
3106,6.478896732088701,55.80645944458719,7.580379582332195,9.755574596163338,27.184091965068326,26.963944374154444,30.240184601290455,18.593525274722893,C
3107,6.497146132070176,112.13666381688655,14.890139990625629,16.064030050235548,20.545058164771547,26.74355881000473,32.83767796075432,34.33460045031933,A
3108,3.9819321600366058,118.7378340924705,14.97594087816374,12.311386830222776,15.322711366746468,20.760232131312833,26.995768747939103,32.28796626324937,A
3109,6.863527198692846,93.16857487351865,15.611695060648765,7.8108141047080535,24.498059914275608,23.876749345989104,29.049942629567,28.149723939236008,A
3110,3.0324836864118483,117.44896648501236,11.245449461216023,16.32756080580002,23.246625969334442,28.720291183422972,34.82017578415448,31.090786669112553,A
3111,2.7164689445862074,88.16621109951265,14.329658400333228,8.724953237460968,23.16170054799501,23.595269190303988,28.207314916123583,26.894583171666632,A
3112,2.428509693446674,96.36084973316457,6.916586241432041,13.42241918493018,16.95987721823465,22.592364268776553,27.592544982443282,23.213354912711836,A
3113,5.804803653523158,110.55278004544361,14.729515158875625,12.91177496204465,21.750853123760542,25.44591872387013,31.408918000156543,31.919063819656486,A
3114,6.106261878867233,78.8745200777667,13.285525833744611,8.678725493991593,23.928042214367373,24.075345138905977,28.477040783709356,25.292244929514872,A
3115,3.9230258098412563,110.36905758415664,15.93072794124896,13.217370077673834,21.109730790005866,25.222233911786468,31.034913726732395,33.21613860233533,A
3116,5.3939398203820685,65.0134975744465,10.798838374282813,11.65768016174341,14.12103512430582,19.523310190699487,23.178530555950466,23.71633445788101,A
3117,6.490964749571953,85.55324369375425,15.608529386939866,13.422937548193056,16.051628266967427,21.987210543440323,26.751695084345933,31.298195933578736,A
3118,3.475618008312063,115.12643845910742,14.81250260189185,14.090339726484356,15.159983221519607,21.83771529866931,27.854708572248086,33.014326204396745,A
3119,4.266645532472585,94.16823565005346,13.10428096782517,8.930093330435216,16.54666587646041,19.32200613793042,24.350416335368536,26.33362647182629,A
3120,4.35498722863127,79.17881831961888,16.430437896685817,10.101531060975713,26.675571394063258,26.855568303359313,31.1411332614876,29.32095267273927,A
3121,1.5273448150712903,64.74651112264677,12.542843339822209,14.500914049979155,17.835370149992453,23.89502279998107,27.246899217243758,27.142474948093717,A
3122,7.0957055835502185,85.29051548058978,8.871897613842684,13.442221651827158,20.52409061874595,24.98170818038207,29.778411873177827,24.58495265528253,C
3123,3.694156135056602,87.22263883634989,7.596706027126083,10.298354181125461,17.517864829653746,20.88164600718614,25.51983965913288,21.188681200688794,A
3124,4.96526494832269,97.21779156269122,13.818609840660699,7.352742179843838,22.354880263093072,22.142581628624608,27.37586607788337,26.260035575174566,A
